Team,Rating_0,Rating_1,Rating_2,Rating_3,Rating_4,Rating_5,Rating_6,Rating_7,Rating_8,Rating_9,Rating_10,Rating_11,Rating_12,Rating_13,Rating_14,Rating_15,Rating_16,Rating_17,Rating_18
Seattle Seahawks,99.13718741273053,99.73402306945528,100.1364665318872,101.91419242440945,100.63737259621793,98.73534004326883,97.5133269363806,100.39094276403726,98.5103627898413,97.80298825851725,97.80298825851725,99.15466314072475,100.60996873451447,100.95747841111577,102.72985445465862,100.69101964563197,100.68171519203143,100.51226417544297,100.51226417544297
Los Angeles Chargers,98.25920455906676,99.94244755483356,101.48696421790567,100.52724316178012,99.92150993385711,99.92150993385711,101.41717695412468,100.74958976976605,102.29703112778371,103.99662148331953,103.89639289909675,104.27520028446297,103.33050305476756,103.3162121899551,103.16396416887336,100.64521763132664,101.89708457394998,103.39257730264015,103.39257730264015
Dallas Cowboys,101.9944661781694,103.88816817606023,101.35763661370784,101.00894304940316,101.35779829235796,102.1321583938622,100.04863297572392,100.04863297572392,99.85910295560446,99.23183787453306,97.22035715778797,95.25826924377075,97.3046448227025,97.44411794915283,96.68598315080953,98.74495241037242,99.62040471234756,98.51351221698988,98.51351221698988
Tampa Bay Buccaneers,101.32289776666619,102.49674904537694,103.37757575556329,100.23740190132827,102.17996460924584,101.09097338067909,103.63527949292153,102.40515704329735,100.9653327377418,101.1827658888648,100.8403748054237,100.8403748054237,102.45945975483602,101.81156134779097,102.52799414007033,105.04674067761705,104.17128837564191,104.88791158584549,104.88791158584549
Detroit Lions,103.16497688508427,103.61607800539615,102.7352512952098,103.54523738966054,104.82205721785206,104.82205721785206,106.90558263599034,107.05787674108868,107.5695723957187,108.65452258054401,108.17204701939066,108.80176897321807,109.87525615176143,108.40846871951854,108.21891685891795,107.03950006230187,107.99516184477059,107.99516184477059,107.99516184477059
San Francisco 49ers,104.68469524301044,105.29169940732392,104.15638012788489,103.33086693538888,104.36690138732891,103.00873593233355,104.23074903922179,102.98851945937642,103.17804947949588,103.17804947949588,103.52044056293697,102.16876568072946,100.21579443250702,99.07337771134385,101.04409147728114,99.96953333691697,98.50611307938514,98.50611307938514,98.50611307938514
Cleveland Browns,98.85397644124386,96.96027444335303,98.06917306012487,96.77164947155468,96.51406983224416,94.80360149171699,94.87680755237228,94.59665016569866,96.67318078062283,94.97359042508701,94.97359042508701,93.07774055830153,95.05390964016004,95.23713888111234,94.83817159453602,93.82313620376156,92.83563174459742,91.42112573189334,91.42112573189334
Green Bay Packers,103.77759944318866,102.50562060173353,102.442212577804,103.87665926187861,103.41981648919095,103.76218752480526,105.01635198050087,104.61708329918676,104.24877029626265,103.16382011143733,103.16382011143733,102.63280277947567,104.58577402769811,105.57171771454271,105.7612695751433,107.80010438416996,108.39900383551456,107.93494338241663,107.93494338241663
Washington Commanders,94.90498866209936,93.7311373833886,94.24645494067714,95.92786798340819,98.8312634793482,100.54173181987537,100.52919579847031,101.30383048863729,101.68930188722598,101.73086950902747,101.76461261957974,101.28447911121752,99.23810353228578,100.88637710786108,100.88637710786108,100.6927427644664,101.78363697187464,101.89678457373124,101.89678457373124
New York Jets,97.93505893588537,97.32805477157189,98.39341494070392,100.32882825089985,100.09228277761443,100.0888348502471,99.90936264948098,98.37396591662065,97.19846890612384,98.63566359890451,96.80839596724277,96.65380036325696,96.65380036325696,96.30629068665566,96.18216333330395,97.45979546169146,96.47145456439155,95.73164794794108,95.73164794794108
Las Vegas Raiders,100.73396051618204,99.05071752041523,100.38556908202162,97.19151498467251,97.44909462398303,96.07928190519328,94.40403653902372,94.57281069431585,95.14954840149849,93.63806170318728,93.63806170318728,92.47127705699694,92.43503724542677,93.89815574989768,93.18172295761832,92.59309052989386,93.48964854624676,96.04294399073395,96.04294399073395
Arizona Cardinals,97.5266604713182,97.77658620039374,100.31323107229423,99.5032449778435,96.59984948190349,97.95801493689885,96.70385048120323,97.37143766556187,97.37973693709479,100.06030146898017,101.88756910064191,101.88756910064191,100.4322635068522,100.8898410827549,99.11746503921205,99.89938269736618,98.38950682019077,98.61582344181251,98.61582344181251
Atlanta Falcons,97.35612057050558,96.58119475344995,97.20253953814714,97.3073029765445,98.2463564850623,99.33534771362905,100.89170109259105,98.01408526493438,99.45390957048993,100.08117465156133,99.23874032579066,97.60953054613925,97.60953054613925,97.62382141095172,96.295281648651,96.88391407637546,98.26005200836259,98.146904406506,98.146904406506
Indianapolis Colts,97.80496589072958,97.63283443818423,97.69624246211376,98.4899237074557,99.3273248278386,98.80535024799293,99.18317796388673,99.18741651770439,99.37069890717865,98.94450362661038,98.23877337102458,98.39336897501039,97.31988179646703,97.16877255787615,97.16877255787615,96.0043998952527,96.53746953383748,94.40576960155731,94.40576960155731
New York Giants,98.74257898981459,96.28085118377437,95.76553362648583,97.06305721505602,96.71420197210122,98.61623452505032,97.2791958977552,94.89586660322163,95.3951882613789,95.35362063957741,94.60131896669216,94.60131896669216,92.98223401727985,92.84276089082952,92.74344635630099,92.01183730729376,90.63569937530663,92.7673993075868,92.7673993075868
Denver Broncos,99.3098454953751,98.71300983865035,97.99278802311234,101.13296187734736,101.36950735063277,102.73932006942252,101.24365304915494,103.4350332877487,103.33546556380857,101.539629553176,102.17689491570654,103.80610469535794,103.84234450692811,103.65911526597581,103.65911526597581,104.82348792859926,103.57162098597593,102.87711324235013,102.87711324235013
Carolina Panthers,94.08354773351574,93.13355645332314,91.58903979025104,94.78309388760015,93.7895343641299,92.61691032160562,91.06055694264361,90.28592225247664,90.38548997641676,90.9929237468704,91.74522541975566,91.74522541975566,92.89659080407213,93.54448921111718,94.8084312941242,92.74946203456132,94.25933791173672,93.54271470153314,93.54271470153314
Baltimore Ravens,105.45003980843423,104.63960952412197,103.30475796251558,103.65345152682026,106.04895503218596,105.8341694578827,105.84670547928775,107.07682792891192,105.00029731398776,106.79613332462033,105.89201371292914,105.66778616043419,106.6124833901296,105.7644075832027,105.7644075832027,106.49601663220993,108.00801899870257,109.53614906135952,109.53614906135952
Los Angeles Rams,102.22396209245441,101.77286097214254,99.23621610024205,100.06172929273805,99.42437969725675,99.08200866164245,99.08200866164245,98.91323450635032,100.71651913694878,101.42389366827283,99.47777917142245,99.95092181697089,98.17139330518451,99.24579568079764,100.44430740903726,101.51886554940144,102.50720644670135,102.28088982507961,102.28088982507961
Cincinnati Bengals,101.24838024757796,99.64301541890984,100.48369736730668,98.80228432457562,99.79584384804586,100.01062942234913,101.34766804964424,101.62782543631786,98.9873181801633,100.49880487847452,101.4029244901657,101.02411710479949,101.02411710479949,100.2623749423223,101.02050974066559,101.66506876516216,102.6525732243263,103.3470809679521,103.3470809679521
Tennessee Titans,97.06970280791683,96.8575498656239,95.79218969649186,94.35774301241725,97.08086599789601,97.08086599789601,96.70303828200221,95.57991271817355,95.06821706354353,94.84246029185769,94.94268887608047,94.493374227182,96.44563048734054,94.79735691176523,94.33433041601077,93.6897713915142,93.15670175292942,92.71369947933937,92.71369947933937
Jacksonville Jaguars,98.79845357789412,98.8224812566824,97.71358263991056,96.73031405734521,96.72673945209084,97.2487140319365,95.77687274938503,97.19074758588432,97.55906058880844,97.78866603096192,97.59601531273029,96.96629335890287,96.96629335890287,96.87076988889704,97.3337963846515,96.056164256264,95.1596062399111,95.60260851350115,95.60260851350115
